5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
7,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
8,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
11,3
11,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
10,3
10,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
9,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
12,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
7,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
11,5
11,5
11,5
11,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
10,5
10,5
10,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
9,5
9,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
12,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
3,5
3,5
3,5
3,5
3,5
3,5
3,5
3,5
3,5
2,5
2,5
2,5
2,5
2,5
2,5
2,5
2,5
2,5
3,5
3,5
3,5
3,5
3,5
3,5
3,5
3,5
2,5
2,5
2,5
2,5
2,5
2,5
2,5
2,5
3,5
3,5
3,5
3,5
3,5
3,5
3,5
3,5
2,5
2,5
2,5
2,5
2,5
2,5
2,5
2,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
7,5
7,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
8,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
11,5
11,5
11,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
10,5
10,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,5
9,5
9,5
9,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
12,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
3,5
3,5
3,5
3,5
3,5
3,5
3,5
3,5
2,5
2,5
2,5
2,5
2,5
2,5
2,5
2,5
3,5
3,5
3,5
3,5
3,5
3,5
3,5
2,5
2,5
2,5
2,5
2,5
2,5
2,5
3,5
3,5
3,5
3,5
3,5
3,5
3,5
2,5
2,5
2,5
2,5
2,5
2,5
2,5
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
7,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
11,6
11,6
11,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
10,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
9,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
12,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
3,6
3,6
3,6
3,6
3,6
3,6
3,6
3,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
3,6
3,6
3,6
3,6
3,6
3,6
3,6
3,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
3,6
3,6
3,6
3,6
3,6
3,6
3,6
3,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
7,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
8,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
11,6
11,6
11,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
10,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
9,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
12,6
12,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
3,6
3,6
3,6
3,6
3,6
3,6
3,6
3,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
3,6
3,6
3,6
3,6
3,6
3,6
3,6
3,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
3,6
3,6
3,6
3,6
3,6
3,6
3,6
3,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
11,7
11,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
10,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
9,7
9,7
9,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
12,7
12,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
3,7
3,7
3,7
3,7
3,7
3,7
3,7
3,7
3,7
3,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
3,7
3,7
3,7
3,7
3,7
3,7
3,7
3,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
3,7
3,7
3,7
3,7
3,7
3,7
3,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
5,7
11,7
11,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
9,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
12,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
3,7
3,7
3,7
3,7
3,7
3,7
3,7
3,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
3,7
3,7
3,7
3,7
3,7
3,7
3,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
3,7
3,7
3,7
3,7
3,7
3,7
3,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
2,7
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
11,8
11,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
10,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
9,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
12,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
3,8
3,8
3,8
3,8
3,8
3,8
3,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
3,8
3,8
3,8
3,8
3,8
3,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
3,8
3,8
3,8
3,8
3,8
3,8
3,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
7,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
5,8
11,8
11,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
10,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
4,8
9,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
10,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
3,8
3,8
3,8
3,8
3,8
3,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
3,8
3,8
3,8
3,8
3,8
3,8
2,8
2,8
2,8
2,8
2,8
2,8
3,8
3,8
3,8
3,8
3,8
3,8
2,8
2,8
2,8
2,8
2,8
2,8
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
7,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
8,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
11,11
11,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
10,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
9,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
12,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
7,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
8,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
11,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
10,11
10,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
4,11
9,11
9,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
12,11
12,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
3,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
7,14
7,14
7,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
8,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
11,14
11,14
11,14
11,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
10,14
10,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
9,14
9,14
9,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
12,14
12,14
12,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
3,14
3,14
3,14
3,14
3,14
3,14
3,14
3,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
3,14
3,14
3,14
3,14
3,14
3,14
3,14
3,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
3,14
3,14
3,14
3,14
3,14
3,14
3,14
3,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
7,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
8,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
11,14
11,14
11,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
10,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
4,14
9,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
12,14
12,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
3,14
3,14
3,14
3,14
3,14
3,14
3,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
3,14
3,14
3,14
3,14
3,14
3,14
3,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
3,14
3,14
3,14
3,14
3,14
3,14
3,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
7,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
11,15
11,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
10,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
9,15
9,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
12,15
12,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
2,15
2,15
2,15
2,15
2,15
2,15
2,15
2,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
2,15
2,15
2,15
2,15
2,15
2,15
2,15
2,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
2,15
2,15
2,15
2,15
2,15
2,15
2,15
2,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
7,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
8,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
5,15
11,15
11,15
11,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
10,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
9,15
9,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
12,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
2,15
2,15
2,15
2,15
2,15
2,15
2,15
2,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
2,15
2,15
2,15
2,15
2,15
2,15
2,15
2,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
2,15
2,15
2,15
2,15
2,15
2,15
2,15
2,15
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
7,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
11,16
11,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
10,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
9,16
9,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
12,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
3,16
3,16
3,16
3,16
3,16
3,16
3,16
3,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
3,16
3,16
3,16
3,16
3,16
3,16
3,16
3,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
3,16
3,16
3,16
3,16
3,16
3,16
3,16
3,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
7,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
5,16
11,16
11,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
10,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,16
9,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
6,16
12,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
3,16
3,16
3,16
3,16
3,16
3,16
3,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
3,16
3,16
3,16
3,16
3,16
3,16
3,16
3,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
3,16
3,16
3,16
3,16
3,16
3,16
3,16
3,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
2,16
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
7,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
8,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,17
11,17
11,17
6,17
6,17
6,17
6,17
6,17
6,17
6,17
6,17
6,17
6,17
6,17
6,17
6,17
6,17
6,17
